application_id,customer_id,application_date,loan_amount_inr,loan_term_months,annual_income_inr,employment_type,loan_purpose,existing_loans,credit_score,collateral_value,default_flag
APP000617,CUST00707,2023-07-25,728235,24,649637,unemployed,home_purchase,4,330,2929756,1
APP000618,CUST00587,2023-07-25,2758168,12,679633,contract,refinance,3,545,1472746,1
APP000619,CUST00842,2023-07-26,532598,36,310039,contract,personal,2,561,4810532,0
APP000620,CUST00748,2023-07-26,2023914,60,451583,unemployed,business,2,352,919672,1
APP000621,CUST00302,2023-07-26,3417616,24,980513,self_employed,home_purchase,2,897,4787991,0
APP000622,CUST00159,2023-07-27,1063679,12,1060179,unemployed,personal,3,433,1408834,1
APP000623,CUST00107,2023-07-27,2111373,12,497217,unemployed,home_purchase,1,498,1898654,1
APP000624,CUST00639,2023-07-27,1229440,120,950400,contract,auto,3,564,2127077,0
APP000625,CUST00850,2023-07-28,3097422,84,1287519,unemployed,business,1,799,4974185,0
APP000626,CUST00150,2023-07-28,1846491,120,618625,salaried,personal,4,745,1254564,0
APP000627,CUST00883,2023-07-28,2227060,60,808826,unemployed,refinance,5,762,4864356,0
APP000628,CUST00465,2023-07-29,3090907,60,861521,contract,refinance,3,442,1734800,1
APP000629,CUST00493,2023-07-29,3812063,84,1109096,salaried,personal,2,807,1425920,0
APP000630,CUST00180,2023-07-29,4266750,60,859506,salaried,business,5,797,3191033,1
APP000631,CUST00420,2023-07-30,7628528,36,1526500,contract,refinance,3,578,3468744,1
APP000632,CUST00828,2023-07-30,2229578,24,789492,self_employed,home_purchase,2,627,1725139,0
APP000633,CUST00055,2023-07-30,910769,36,981014,self_employed,auto,0,322,670334,1
APP000634,CUST00895,2023-07-31,3333717,12,883035,self_employed,personal,0,756,1980294,0
APP000635,CUST00174,2023-07-31,2590662,24,529248,unemployed,auto,1,876,2702101,1
APP000636,CUST00878,2023-07-31,2771813,84,1434338,self_employed,business,1,583,200156,0
APP000637,CUST00372,2023-08-01,1606567,120,623803,salaried,business,4,624,393263,0
APP000638,CUST00731,2023-08-01,1770947,12,734377,self_employed,personal,3,599,4589712,0
APP000639,CUST00746,2023-08-01,1189930,12,1626953,salaried,home_purchase,5,349,179318,1
APP000640,CUST00964,2023-08-02,6725864,12,1907944,contract,business,3,671,2034429,0
APP000641,CUST00907,2023-08-02,2941738,84,1407517,unemployed,personal,5,732,3819467,0
APP000642,CUST00479,2023-08-02,7478315,24,1849426,unemployed,refinance,3,856,1640717,1
APP000643,CUST00447,2023-08-03,7375071,24,1737543,contract,auto,2,857,2473864,1
APP000644,CUST00527,2023-08-03,4470925,12,1065638,unemployed,business,4,595,432420,1
APP000645,CUST00939,2023-08-03,3767984,120,1586522,self_employed,business,2,875,3972188,0
APP000646,CUST00306,2023-08-04,1540139,36,791050,contract,auto,1,617,3170916,0
APP000647,CUST00079,2023-08-04,3981504,84,1028894,salaried,home_purchase,2,685,4258271,0
APP000648,CUST00859,2023-08-04,4778782,84,1163782,contract,personal,3,661,4319124,1
APP000649,CUST00148,2023-08-05,5228553,12,1928887,contract,personal,2,899,1754024,0
APP000650,CUST00379,2023-08-05,7805534,84,1727408,salaried,home_purchase,4,742,205765,1
APP000651,CUST00202,2023-08-05,1240147,60,1080655,contract,business,5,372,1731748,1
APP000652,CUST00969,2023-08-06,6125209,60,1374657,contract,refinance,2,343,726362,1
APP000653,CUST00326,2023-08-06,526114,24,564241,self_employed,business,1,545,2666483,1
APP000654,CUST00797,2023-08-06,1962432,120,1647905,contract,auto,2,609,731949,0
APP000655,CUST00187,2023-08-07,3469582,120,1195468,self_employed,refinance,5,701,4609507,0
APP000656,CUST00831,2023-08-07,931562,36,1158900,self_employed,home_purchase,1,588,3011374,0
APP000657,CUST00373,2023-08-07,1164949,12,1579310,salaried,home_purchase,5,608,1265168,0
APP000658,CUST00405,2023-08-08,672751,120,1339251,self_employed,personal,2,853,4606152,0
APP000659,CUST00199,2023-08-08,814014,120,330440,unemployed,refinance,5,500,3848438,1
APP000660,CUST00309,2023-08-08,2864520,60,718680,unemployed,business,4,596,2188841,0
APP000661,CUST00745,2023-08-09,340269,60,518094,contract,refinance,4,634,732535,0
APP000662,CUST00673,2023-08-09,5231084,24,1522807,contract,business,5,580,1719032,0
APP000663,CUST00491,2023-08-09,1106781,12,263264,contract,business,1,880,2920038,1
APP000664,CUST00691,2023-08-10,708798,120,564328,self_employed,home_purchase,3,877,3829203,0
APP000665,CUST00404,2023-08-10,1480596,36,1275401,self_employed,personal,0,607,1309636,0
APP000666,CUST00955,2023-08-10,6344507,24,1450636,contract,business,1,570,3712845,1
APP000667,CUST00261,2023-08-11,4649472,84,1105948,unemployed,refinance,0,653,1414183,1
APP000668,CUST00956,2023-08-11,5117101,12,1749294,self_employed,home_purchase,4,408,1233780,1
APP000669,CUST00377,2023-08-11,7761969,12,1854092,contract,business,3,555,2235090,1
APP000670,CUST00820,2023-08-12,401624,24,437785,self_employed,auto,4,430,804131,1
APP000671,CUST00123,2023-08-12,4355850,36,1914519,self_employed,home_purchase,1,386,2023277,1
APP000672,CUST00166,2023-08-12,4988589,36,1305883,self_employed,business,1,357,1789050,1
APP000673,CUST00730,2023-08-13,2231049,24,1345194,salaried,personal,4,652,1400208,0
APP000674,CUST00755,2023-08-13,1442181,36,371172,self_employed,home_purchase,4,300,3878016,1
APP000675,CUST00783,2023-08-13,3653073,36,1319369,contract,refinance,5,687,1658640,0
APP000676,CUST00269,2023-08-14,5838668,60,1506288,contract,home_purchase,0,559,3475316,0
APP000677,CUST00813,2023-08-14,3226966,60,1245424,unemployed,business,2,519,3601444,1
APP000678,CUST00570,2023-08-14,758948,120,352087,salaried,home_purchase,0,761,3329268,0
APP000679,CUST00214,2023-08-15,1697129,84,1141809,unemployed,personal,4,623,1346646,0
APP000680,CUST00154,2023-08-15,2709633,24,1884691,unemployed,auto,0,740,4147142,0
APP000681,CUST00520,2023-08-15,5830904,120,1502149,self_employed,auto,4,725,1182757,0
APP000682,CUST00073,2023-08-16,463033,60,447334,self_employed,business,0,319,1385651,1
APP000683,CUST00368,2023-08-16,1709884,24,1927889,self_employed,business,0,429,4374942,1
APP000684,CUST00387,2023-08-16,2490896,36,1925984,contract,home_purchase,5,641,1698418,0
APP000685,CUST00869,2023-08-17,650860,84,504911,unemployed,home_purchase,2,885,3485091,0
APP000686,CUST00271,2023-08-17,6901222,84,1641591,contract,home_purchase,2,392,211697,1
APP000687,CUST00948,2023-08-17,2137543,36,932090,contract,personal,3,363,3071620,1
APP000688,CUST00638,2023-08-18,6288264,12,1268627,contract,auto,1,864,4343728,1
APP000689,CUST00762,2023-08-18,1118942,24,1001335,salaried,home_purchase,4,880,3543520,0
APP000690,CUST00728,2023-08-18,5535501,12,1608723,contract,refinance,2,400,2912148,1
APP000691,CUST00699,2023-08-19,5023417,84,1993987,salaried,auto,1,541,4245147,1
APP000692,CUST00516,2023-08-19,3699790,60,1631206,unemployed,personal,2,675,1490611,0
APP000693,CUST00721,2023-08-19,8327537,36,1876468,unemployed,refinance,0,417,1883903,1
APP000694,CUST00860,2023-08-20,9305270,84,1902848,contract,business,1,495,347082,1
APP000695,CUST00163,2023-08-20,1603724,84,362189,self_employed,business,3,537,3491866,1
APP000696,CUST00293,2023-08-20,895794,84,656090,contract,personal,0,684,3617047,0
APP000697,CUST00124,2023-08-21,2239401,12,1499341,contract,auto,0,484,3756891,1
APP000698,CUST00694,2023-08-21,4357313,60,1262136,contract,business,3,547,3743687,1
APP000699,CUST00994,2023-08-21,522727,120,290263,contract,personal,2,473,636918,1
APP000700,CUST00717,2023-08-22,1412458,84,371088,salaried,auto,0,755,3330893,0
APP000701,CUST00120,2023-08-22,3466545,24,1136985,salaried,auto,4,391,3816647,1
APP000702,CUST00467,2023-08-22,3899920,36,1309098,self_employed,business,4,438,1018904,1
APP000703,CUST00830,2023-08-23,2122239,120,501894,contract,auto,0,449,2382403,1
APP000704,CUST00563,2023-08-23,1879475,12,508324,self_employed,home_purchase,1,843,4566080,0
APP000705,CUST00651,2023-08-23,268170,60,432812,contract,business,2,866,2074049,0
APP000706,CUST00827,2023-08-24,879298,12,1216911,self_employed,home_purchase,4,600,3765790,0
APP000707,CUST00968,2023-08-24,686736,120,214136,unemployed,personal,0,393,2651730,1
APP000708,CUST00625,2023-08-24,3307078,12,1230374,self_employed,personal,4,753,3288781,0
APP000709,CUST00588,2023-08-25,1765518,12,1056671,unemployed,auto,1,595,3132530,0
APP000710,CUST00960,2023-08-25,2476385,24,1038773,self_employed,home_purchase,0,809,3254719,0
APP000711,CUST00189,2023-08-25,5563593,24,1422697,self_employed,auto,5,515,3896876,1
APP000712,CUST00615,2023-08-26,4813626,36,1140737,contract,business,0,899,4521788,1
APP000713,CUST00205,2023-08-26,4568350,24,1509947,self_employed,refinance,0,784,1478330,0
APP000714,CUST00411,2023-08-26,3518944,36,1575062,salaried,personal,5,434,4641535,1
APP000715,CUST00991,2023-08-27,3189221,60,1856211,self_employed,business,3,735,3139311,0
APP000716,CUST00545,2023-08-27,4667884,60,1638640,unemployed,business,2,472,2978187,1
APP000717,CUST00593,2023-08-27,2169087,120,1131871,salaried,auto,4,509,1638648,1
APP000718,CUST00515,2023-08-28,3299353,36,1085875,self_employed,refinance,3,450,2083347,1
APP000719,CUST00513,2023-08-28,2213014,60,624275,contract,personal,3,709,3258126,0
APP000720,CUST00143,2023-08-28,1020032,84,1279268,contract,auto,0,457,1818669,1
APP000721,CUST00273,2023-08-29,227385,24,450443,self_employed,personal,3,683,1436422,0
APP000722,CUST00876,2023-08-29,2730371,84,1876225,salaried,personal,1,649,4095394,0
APP000723,CUST00181,2023-08-29,7788401,120,1721079,salaried,personal,4,750,2077144,1
APP000724,CUST00981,2023-08-30,1416220,24,415520,self_employed,refinance,3,896,3223026,0
APP000725,CUST00446,2023-08-30,2056865,24,1614720,unemployed,personal,0,305,155946,1
APP000726,CUST00959,2023-08-30,1851078,36,410786,salaried,auto,5,894,386330,1
APP000727,CUST00176,2023-08-31,3917509,24,1498205,unemployed,business,1,365,4240861,1
APP000728,CUST00313,2023-08-31,945656,60,357876,contract,personal,1,616,710930,0
APP000729,CUST00849,2023-08-31,5080837,120,1078748,salaried,business,5,504,3979010,1
APP000730,CUST00381,2023-09-01,1062600,60,1384153,self_employed,business,4,683,4500929,0
APP000731,CUST00511,2023-09-01,2219865,12,1511859,salaried,business,5,733,2406980,0
APP000732,CUST00462,2023-09-01,2990129,24,953494,unemployed,personal,3,815,4422490,0
APP000733,CUST00399,2023-09-02,2564734,84,1858922,contract,auto,5,541,2136134,1
APP000734,CUST00652,2023-09-02,5670457,24,1593778,self_employed,home_purchase,0,859,4759162,0
APP000735,CUST00613,2023-09-02,841282,60,574876,self_employed,refinance,3,493,1185576,1
APP000736,CUST00366,2023-09-03,1332462,84,1408216,contract,auto,1,422,2139254,1
APP000737,CUST00434,2023-09-03,2168566,24,1514962,salaried,personal,2,527,1944569,1
APP000738,CUST00061,2023-09-03,1923156,60,800547,self_employed,auto,1,617,3920304,0
APP000739,CUST00735,2023-09-04,1976181,36,1528816,salaried,auto,1,700,218591,0
APP000740,CUST00179,2023-09-04,2009874,12,1817059,contract,home_purchase,2,799,4141125,0
APP000741,CUST00497,2023-09-04,7303537,36,1670805,contract,personal,5,434,117156,1
APP000742,CUST00215,2023-09-05,3053571,36,1572557,self_employed,auto,3,481,1578484,1
APP000743,CUST00045,2023-09-05,2849823,12,1342095,salaried,home_purchase,2,863,2980341,0
APP000744,CUST00255,2023-09-05,514340,120,686962,self_employed,refinance,2,563,726688,0
APP000745,CUST00258,2023-09-06,3439259,60,1631401,unemployed,business,3,444,2450584,1
APP000746,CUST00419,2023-09-06,1447267,12,855545,salaried,home_purchase,1,891,4985131,0
APP000747,CUST00534,2023-09-06,3760088,120,1157954,salaried,auto,3,569,4116043,0
APP000748,CUST00317,2023-09-07,1090967,120,765991,salaried,auto,4,891,151096,0
APP000749,CUST00112,2023-09-07,3433636,12,763430,unemployed,home_purchase,1,851,2958811,1
APP000750,CUST00429,2023-09-07,2265408,12,483700,salaried,home_purchase,3,843,2986679,1
APP000751,CUST00901,2023-09-08,1832350,36,1930335,contract,business,4,649,341124,0
APP000752,CUST00701,2023-09-08,458233,60,466010,unemployed,auto,3,779,3251061,0
APP000753,CUST00440,2023-09-08,362004,84,355265,contract,refinance,1,876,2605001,0
APP000754,CUST00173,2023-09-09,6198091,36,1885029,self_employed,home_purchase,3,461,3408946,1
APP000755,CUST00266,2023-09-09,1257607,60,1199023,salaried,auto,4,322,1487510,1
APP000756,CUST00726,2023-09-09,4284675,12,988227,salaried,personal,1,492,1278138,1
APP000757,CUST00689,2023-09-10,5948361,60,1527484,salaried,personal,3,682,3679793,0
APP000758,CUST00666,2023-09-10,3728229,120,889975,unemployed,home_purchase,4,628,3607896,1
APP000759,CUST00267,2023-09-10,1233666,60,430258,salaried,personal,1,348,808591,1
APP000760,CUST00686,2023-09-11,7544540,36,1513434,salaried,business,2,636,1081997,1
APP000761,CUST00696,2023-09-11,361132,24,516799,unemployed,refinance,5,404,2931800,1
APP000762,CUST00818,2023-09-11,2756194,120,1195387,self_employed,home_purchase,2,603,4145191,0
APP000763,CUST00426,2023-09-12,3735944,12,1908319,self_employed,business,3,645,1008982,0
APP000764,CUST00658,2023-09-12,8989628,24,1885051,contract,auto,0,682,1095583,1
APP000765,CUST00288,2023-09-12,2629663,12,849409,contract,personal,5,547,4038891,1
APP000766,CUST00152,2023-09-13,6623323,120,1604542,unemployed,refinance,3,544,3483530,1
APP000767,CUST00230,2023-09-13,1650062,36,1302816,self_employed,refinance,4,707,4511428,0
APP000768,CUST00380,2023-09-13,5212134,120,1062865,contract,refinance,3,749,3917067,1
APP000769,CUST00104,2023-09-14,1239876,60,451870,unemployed,refinance,2,784,4766389,0
APP000770,CUST00209,2023-09-14,2387993,60,877447,self_employed,auto,2,500,944728,1
APP000771,CUST00067,2023-09-14,6687312,60,1373452,self_employed,home_purchase,4,554,1359689,1
APP000772,CUST00792,2023-09-15,4373330,24,1975936,unemployed,business,5,498,1189932,1
APP000773,CUST00837,2023-09-15,477921,60,208803,salaried,auto,0,616,277172,0
APP000774,CUST00961,2023-09-15,4671929,84,1491968,salaried,business,5,376,3895518,1
APP000775,CUST00882,2023-09-16,1854792,120,1723406,contract,auto,4,558,3308771,0
APP000776,CUST00815,2023-09-16,3718912,60,1912150,unemployed,refinance,0,413,429994,1
APP000777,CUST00716,2023-09-16,1318557,120,962846,salaried,auto,0,619,990665,0
APP000778,CUST00690,2023-09-17,398704,120,413261,unemployed,home_purchase,4,810,953804,0
APP000779,CUST00236,2023-09-17,3024440,60,687740,unemployed,business,5,891,2014650,1
APP000780,CUST00274,2023-09-17,5455969,36,1730960,unemployed,personal,2,567,2277654,0
APP000781,CUST00041,2023-09-18,3763565,12,1780282,self_employed,home_purchase,3,333,1444960,1
APP000782,CUST00817,2023-09-18,3150022,24,1346732,self_employed,auto,5,436,4650909,1
APP000783,CUST00888,2023-09-18,1027846,120,420932,contract,auto,1,362,1063838,1
APP000784,CUST00183,2023-09-19,1404840,12,419459,salaried,refinance,1,755,2809389,0
APP000785,CUST00631,2023-09-19,4954001,36,1060709,unemployed,home_purchase,5,890,2189903,1
APP000786,CUST00483,2023-09-19,5913524,84,1258864,contract,personal,1,632,1938389,1
APP000787,CUST00364,2023-09-20,584157,24,258281,self_employed,refinance,2,406,4128949,1
APP000788,CUST00114,2023-09-20,2843658,120,1434973,contract,auto,2,312,4891851,1
APP000789,CUST00081,2023-09-20,2985355,60,1180118,contract,refinance,3,885,29378,0
APP000790,CUST00025,2023-09-21,678806,12,222144,contract,personal,1,489,2318556,1
APP000791,CUST00389,2023-09-21,959647,24,372219,unemployed,home_purchase,4,367,595779,1
APP000792,CUST00952,2023-09-21,3525959,84,1017772,unemployed,refinance,4,406,2168674,1
APP000793,CUST00560,2023-09-22,4494149,120,1500653,unemployed,auto,1,453,3085166,1
APP000794,CUST00363,2023-09-22,3275722,120,1685719,contract,auto,2,693,2058221,0
APP000795,CUST00416,2023-09-22,2007152,120,976342,contract,personal,0,835,1545478,0
APP000796,CUST00814,2023-09-23,1612304,12,731646,self_employed,home_purchase,1,465,1560900,1
APP000797,CUST00977,2023-09-23,1798943,84,1942958,salaried,auto,5,712,1499335,0
APP000798,CUST00329,2023-09-23,1278945,12,1025386,self_employed,personal,3,338,1628474,1
APP000799,CUST00924,2023-09-24,2881958,12,767701,unemployed,refinance,3,306,1869932,1
APP000800,CUST00761,2023-09-24,2242302,84,996165,salaried,home_purchase,5,332,3439185,1
APP000801,CUST00456,2023-09-24,324978,36,221764,contract,business,4,853,480020,0
APP000802,CUST00756,2023-09-25,2254217,60,743469,salaried,personal,4,649,204177,0
APP000803,CUST00753,2023-09-25,4399110,120,1127998,self_employed,personal,4,783,2583721,0
APP000804,CUST00328,2023-09-25,3073339,12,1853195,salaried,personal,2,313,3409083,1
APP000805,CUST00299,2023-09-26,6452408,60,1528806,contract,personal,3,313,1293586,1
APP000806,CUST00821,2023-09-26,7507615,120,1606329,unemployed,personal,1,809,1006022,1
APP000807,CUST00916,2023-09-26,3764788,36,1180823,unemployed,auto,5,361,3123801,1
APP000808,CUST00738,2023-09-27,1400802,60,399059,contract,home_purchase,1,393,1921040,1
APP000809,CUST00940,2023-09-27,665633,36,903667,salaried,auto,5,611,3680338,0
APP000810,CUST00941,2023-09-27,9484297,120,1994662,contract,refinance,5,663,732694,1
APP000811,CUST00664,2023-09-28,633413,12,279507,salaried,personal,0,437,605562,1
APP000812,CUST00102,2023-09-28,8302365,120,1782560,self_employed,auto,4,566,2763755,1
APP000813,CUST00702,2023-09-28,4447216,84,1432092,contract,business,5,704,1962441,0
APP000814,CUST00532,2023-09-29,370296,84,711035,contract,auto,3,565,3646752,0
APP000815,CUST00636,2023-09-29,1077757,36,1600379,salaried,auto,2,529,2530636,1
APP000816,CUST00729,2023-09-29,6078046,60,1706413,unemployed,business,5,343,1773277,1
APP000817,CUST00521,2023-09-30,842273,36,277794,self_employed,auto,3,571,798388,0
APP000818,CUST00628,2023-09-30,242527,24,391555,unemployed,refinance,0,781,817082,0
APP000819,CUST00989,2023-09-30,5377448,120,1398349,contract,refinance,1,676,3779237,0
APP000820,CUST00330,2023-10-01,8662320,60,1998388,contract,business,4,835,1132527,1
APP000821,CUST00072,2023-10-01,664712,84,243139,contract,personal,2,375,2512234,1
APP000822,CUST00371,2023-10-01,3629682,12,1398232,unemployed,home_purchase,1,306,4090564,1
APP000823,CUST00165,2023-10-02,233850,84,445744,salaried,auto,4,628,4489175,0
APP000824,CUST00137,2023-10-02,5535604,60,1370225,contract,refinance,0,407,1338243,1
APP000825,CUST00169,2023-10-02,2628362,120,1321966,salaried,personal,1,656,548094,0
APP000826,CUST00277,2023-10-03,1616038,12,362793,self_employed,home_purchase,2,842,3873512,1
APP000827,CUST00906,2023-10-03,3105426,60,1425310,unemployed,personal,0,502,3436382,1
APP000828,CUST00369,2023-10-03,5521739,60,1814660,unemployed,personal,2,629,1655997,0
APP000829,CUST00500,2023-10-04,3011147,60,1754198,self_employed,refinance,5,709,2967835,0
APP000830,CUST00004,2023-10-04,308350,12,252199,self_employed,home_purchase,5,390,943662,1
APP000831,CUST00294,2023-10-04,2562296,36,642649,contract,personal,5,838,3503410,0
APP000832,CUST00927,2023-10-05,1732377,24,633490,self_employed,refinance,1,421,3636542,1
APP000833,CUST00602,2023-10-05,2960607,60,1015926,salaried,business,0,784,1496844,0
APP000834,CUST00065,2023-10-05,2216004,24,457439,self_employed,personal,4,695,2342725,1
APP000835,CUST00297,2023-10-06,8404302,36,1737823,self_employed,business,2,384,1670340,1
APP000836,CUST00700,2023-10-06,6952714,60,1598182,contract,auto,4,734,156386,1
APP000837,CUST00241,2023-10-06,2224759,12,1655029,unemployed,business,0,417,636550,1
APP000838,CUST00022,2023-10-07,1767304,84,556767,contract,home_purchase,4,659,4799712,0
APP000839,CUST00320,2023-10-07,1007099,84,226230,self_employed,refinance,3,875,2280169,1
APP000840,CUST00778,2023-10-07,4018699,12,1839148,contract,home_purchase,5,871,738767,0
APP000841,CUST00974,2023-10-08,687617,12,720035,unemployed,personal,0,822,221349,0
APP000842,CUST00103,2023-10-08,5731407,120,1381284,self_employed,auto,2,596,1767034,1
APP000843,CUST00784,2023-10-08,4900958,24,1836985,self_employed,refinance,5,635,4914100,0
APP000844,CUST00725,2023-10-09,805817,120,265092,salaried,refinance,2,480,1923973,1
APP000845,CUST00677,2023-10-09,1032398,36,209852,unemployed,personal,3,852,4997300,1
APP000846,CUST00871,2023-10-09,678081,36,209773,unemployed,home_purchase,0,586,2447149,0
APP000847,CUST00222,2023-10-10,1161299,24,481386,salaried,auto,4,762,3819783,0
APP000848,CUST00870,2023-10-10,634289,60,292984,self_employed,personal,1,515,3927220,1
APP000849,CUST00135,2023-10-10,3987601,12,1675965,self_employed,refinance,3,744,140815,0
APP000850,CUST00464,2023-10-11,1332993,36,1290665,unemployed,refinance,5,434,30451,1
APP000851,CUST00315,2023-10-11,8006347,36,1964084,salaried,refinance,3,740,4612369,1
APP000852,CUST00705,2023-10-11,7013737,12,1642667,salaried,auto,2,327,4662360,1
APP000853,CUST00406,2023-10-12,3441641,36,1933738,self_employed,refinance,1,362,663134,1
APP000854,CUST00642,2023-10-12,1175133,60,629395,contract,refinance,2,511,3229947,1
APP000855,CUST00548,2023-10-12,3184146,84,718039,salaried,auto,5,589,4618673,1
APP000856,CUST00478,2023-10-13,1050961,12,1728935,contract,home_purchase,1,726,4753244,0
APP000857,CUST00862,2023-10-13,1821159,120,640789,contract,auto,3,515,1481876,1
APP000858,CUST00014,2023-10-13,783765,120,303017,unemployed,home_purchase,2,311,4086947,1
APP000859,CUST00325,2023-10-14,5063785,84,1404434,salaried,home_purchase,1,495,3231663,1
APP000860,CUST00857,2023-10-14,2027972,120,1641734,salaried,refinance,4,563,4639191,0
APP000861,CUST00070,2023-10-14,6814183,36,1942753,salaried,refinance,2,626,733598,0
APP000862,CUST00565,2023-10-15,4105284,84,1870031,unemployed,home_purchase,1,686,3005002,0
APP000863,CUST00396,2023-10-15,1367597,84,416415,contract,business,3,448,122449,1
APP000864,CUST00087,2023-10-15,1081740,60,1589795,contract,refinance,4,666,1786544,0
APP000865,CUST00629,2023-10-16,4441579,24,1723030,unemployed,business,5,678,57040,0
APP000866,CUST00036,2023-10-16,4151546,60,1456617,contract,business,3,765,2214570,0
APP000867,CUST00414,2023-10-16,2453921,120,1675639,salaried,business,3,613,4055432,0
APP000868,CUST00344,2023-10-17,1927558,120,1708364,contract,business,4,786,3290161,0
APP000869,CUST00281,2023-10-17,1353243,36,1003790,contract,home_purchase,1,432,1584365,1
APP000870,CUST00526,2023-10-17,557785,24,272272,salaried,refinance,1,727,2134659,0
APP000871,CUST00590,2023-10-18,955433,84,1021149,contract,personal,2,327,1837222,1
APP000872,CUST00451,2023-10-18,2682520,12,563207,self_employed,auto,3,361,3658363,1
APP000873,CUST00217,2023-10-18,939932,12,404712,salaried,home_purchase,3,818,1331046,0
APP000874,CUST00653,2023-10-19,1759082,60,424862,self_employed,auto,0,585,459240,1
APP000875,CUST00101,2023-10-19,7108829,120,1455273,self_employed,business,4,672,2533645,1
APP000876,CUST00595,2023-10-19,956679,24,1108155,self_employed,business,2,662,4149933,0
APP000877,CUST00540,2023-10-20,4021905,36,1171709,self_employed,refinance,5,716,2385685,0
APP000878,CUST00543,2023-10-20,6814780,24,1541338,contract,refinance,4,447,1020943,1
APP000879,CUST00718,2023-10-20,3980864,36,1186881,self_employed,refinance,5,406,230307,1
APP000880,CUST00028,2023-10-21,3242494,12,1334021,self_employed,refinance,3,325,4719738,1
APP000881,CUST00770,2023-10-21,865763,60,354844,unemployed,refinance,3,818,3803624,0
APP000882,CUST00976,2023-10-21,1145819,60,1732035,salaried,refinance,1,434,777728,1
APP000883,CUST00970,2023-10-22,2928382,24,1007805,self_employed,auto,2,645,369648,0
APP000884,CUST00232,2023-10-22,2382985,24,479383,salaried,home_purchase,5,572,645820,1
APP000885,CUST00211,2023-10-22,8010758,84,1663991,unemployed,refinance,2,397,1882659,1
APP000886,CUST00023,2023-10-23,1037910,24,1522317,salaried,refinance,0,548,4059380,1
APP000887,CUST00963,2023-10-23,1086085,12,295446,unemployed,home_purchase,1,349,799367,1
APP000888,CUST00616,2023-10-23,1017174,12,547474,salaried,business,3,406,4093509,1
APP000889,CUST00898,2023-10-24,1042054,120,228348,self_employed,personal,3,383,9447,1
APP000890,CUST00254,2023-10-24,483228,36,687365,contract,business,5,794,3693797,0
APP000891,CUST00919,2023-10-24,1790175,12,379964,unemployed,auto,5,640,1412075,1
APP000892,CUST00848,2023-10-25,6308316,120,1477828,salaried,home_purchase,3,855,4802652,1
APP000893,CUST00678,2023-10-25,1173409,12,1140595,salaried,business,3,561,2379227,0
APP000894,CUST00576,2023-10-25,1511010,36,1964368,unemployed,auto,4,420,1352698,1
APP000895,CUST00098,2023-10-26,6592672,12,1548963,self_employed,personal,0,665,1214626,1
APP000896,CUST00448,2023-10-26,1562116,84,1300778,salaried,refinance,3,857,4133243,0
APP000897,CUST00218,2023-10-26,3246479,84,1116764,contract,auto,2,619,2014990,0
APP000898,CUST00488,2023-10-27,1377475,84,298100,salaried,auto,4,310,1760202,1
APP000899,CUST00495,2023-10-27,996551,24,326362,unemployed,refinance,4,482,3678340,1
APP000900,CUST00265,2023-10-27,2995217,24,1309356,unemployed,auto,3,854,2686993,0
APP000901,CUST00929,2023-10-28,520239,120,207882,unemployed,personal,3,611,3319178,0
APP000902,CUST00289,2023-10-28,216571,84,276230,self_employed,home_purchase,4,871,2228000,0
APP000903,CUST00556,2023-10-28,2888632,12,594444,salaried,home_purchase,3,605,320008,1
APP000904,CUST00958,2023-10-29,3400094,84,1791462,self_employed,business,1,307,29250,1
APP000905,CUST00403,2023-10-29,1387391,84,1026074,self_employed,auto,1,823,195525,0
APP000906,CUST00879,2023-10-29,2640142,60,1477240,unemployed,business,4,757,2872310,0
APP000907,CUST00043,2023-10-30,4553228,60,940812,contract,personal,3,729,2568124,1
APP000908,CUST00341,2023-10-30,472893,12,511630,unemployed,personal,1,882,3737529,0
APP000909,CUST00807,2023-10-30,3822042,12,868081,unemployed,business,5,417,4473189,1
APP000910,CUST00935,2023-10-31,1345491,12,365097,contract,personal,5,843,872761,0
APP000911,CUST00126,2023-10-31,6718773,12,1586455,salaried,refinance,3,439,4786443,1
APP000912,CUST00228,2023-10-31,2594271,120,530359,salaried,auto,1,882,4658279,1
APP000913,CUST00759,2023-11-01,3764113,60,877478,salaried,refinance,5,414,3079685,1
APP000914,CUST00311,2023-11-01,9319840,84,1964048,contract,refinance,1,630,2651997,1
APP000915,CUST00476,2023-11-01,1355649,24,1265533,salaried,personal,2,773,883299,0
APP000916,CUST00401,2023-11-02,4184743,120,1025409,unemployed,home_purchase,5,346,891230,1
APP000917,CUST00001,2023-11-02,3479918,24,1177422,salaried,personal,3,340,93314,1
APP000918,CUST00466,2023-11-02,4746587,120,1611345,unemployed,auto,1,809,3229737,0
APP000919,CUST00291,2023-11-03,2991011,12,658067,contract,refinance,0,336,2165716,1
APP000920,CUST00469,2023-11-03,6556949,12,1345535,salaried,home_purchase,2,668,959613,1
APP000921,CUST00744,2023-11-03,6502136,12,1770844,salaried,personal,4,862,669238,0
APP000922,CUST00012,2023-11-04,3288980,84,1230343,self_employed,business,4,668,317666,0
APP000923,CUST00305,2023-11-04,2563450,24,1003772,self_employed,personal,1,588,3204788,0
APP000924,CUST00967,2023-11-04,1032489,36,461234,self_employed,auto,0,550,3426576,0
APP000925,CUST00133,2023-11-05,1376127,36,646921,contract,personal,4,682,3158178,0
