customer_id,bureau_pull_date,credit_score,total_accounts,open_accounts,delinquent_accounts,credit_utilisation_pct,oldest_account_months,hard_inquiries_6m,total_credit_limit_inr,total_balance_inr
CUST00275,2024-07-07,435,11,5,3,0.3429,49,7,1991471,94037
CUST00977,2024-07-07,551,13,9,2,0.7049,85,8,510090,1225275
CUST00854,2024-07-07,600,3,1,2,0.7779,86,7,1148365,98225
CUST00175,2024-07-08,865,2,0,1,0.8254,36,7,148990,180453
CUST00001,2024-07-08,315,2,6,3,0.2093,198,5,503633,1347234
CUST00874,2024-07-08,839,19,0,0,0.5393,162,3,1545795,189032
CUST00656,2024-07-08,496,19,7,4,0.9,207,2,1017209,451143
CUST00824,2024-07-09,734,9,0,2,0.392,126,9,438493,203033
CUST00101,2024-07-09,706,9,9,2,0.4299,42,5,703993,895530
CUST00509,2024-07-09,882,8,5,1,0.9848,67,5,285863,85777
CUST00296,2024-07-09,365,7,9,2,0.1131,85,0,1569970,431213
CUST00954,2024-07-10,880,11,1,3,0.7056,226,4,1888596,489497
CUST00585,2024-07-10,337,7,2,2,0.8502,57,6,256340,973137
CUST00983,2024-07-10,826,12,4,0,0.1508,166,4,513977,744771
CUST00317,2024-07-10,691,8,0,2,0.7145,30,6,1721155,288704
CUST00946,2024-07-11,589,12,1,1,0.4697,229,8,1763403,696456
CUST00734,2024-07-11,538,18,3,0,0.8529,155,0,1546306,688304
CUST00850,2024-07-11,356,4,7,4,0.9075,103,9,1444340,530565
CUST00202,2024-07-11,781,2,7,1,0.8725,83,8,1729659,800238
CUST00917,2024-07-12,736,11,0,2,0.0644,85,4,778285,489209
CUST00297,2024-07-12,862,3,0,0,0.7569,54,7,1795237,500464
CUST00400,2024-07-12,738,5,6,1,0.9215,144,0,1778895,1175037
CUST00066,2024-07-12,874,16,3,1,0.6213,207,3,498066,377550
CUST00480,2024-07-13,832,8,7,0,0.6009,58,1,192363,493525
CUST00468,2024-07-13,555,11,2,4,0.045,179,6,1065961,210310
CUST00730,2024-07-13,722,15,3,1,0.856,136,8,1528690,1047212
CUST00287,2024-07-13,458,3,2,2,0.0464,185,6,1707348,1059216
CUST00886,2024-07-14,777,10,2,2,0.3135,184,7,327795,1017155
CUST00102,2024-07-14,665,1,7,2,0.9259,10,1,785906,252424
CUST00002,2024-07-14,564,10,4,2,0.9497,6,9,1547307,677375
CUST00769,2024-07-14,676,5,6,2,0.9919,219,1,167794,438189
CUST00186,2024-07-15,466,18,0,0,0.4764,38,5,1459718,1145556
CUST00760,2024-07-15,673,5,5,3,0.1774,138,6,618686,505363
CUST00696,2024-07-15,584,4,4,0,0.4879,180,8,93770,623932
CUST00339,2024-07-15,493,1,9,2,0.1023,121,9,521744,681550
CUST00571,2024-07-16,885,3,4,1,0.8725,2,5,1496554,1141181
CUST00660,2024-07-16,338,5,1,2,0.5605,3,5,1746622,1053853
CUST00214,2024-07-16,754,5,6,0,0.4045,161,4,208497,1229972
CUST00670,2024-07-16,426,15,1,3,0.0795,215,5,954500,641917
CUST00435,2024-07-17,433,17,9,2,0.4052,83,6,442289,1229409
CUST00158,2024-07-17,392,17,3,0,0.8662,130,6,1382911,1306640
CUST00594,2024-07-17,361,19,7,0,0.7034,224,5,1572341,785858
CUST00441,2024-07-17,374,18,6,2,0.0825,198,4,1926132,1019678
CUST00925,2024-07-18,799,9,4,3,0.1599,130,1,742105,1364338
CUST00112,2024-07-18,855,8,5,2,0.3923,157,0,633416,1257730
CUST00306,2024-07-18,650,13,1,3,0.1014,230,4,654179,414658
CUST00511,2024-07-18,308,7,0,3,0.934,191,3,1534339,1074530
CUST00019,2024-07-19,818,12,7,4,0.6523,100,6,917903,668941
CUST00432,2024-07-19,661,19,9,4,0.0948,166,9,94390,222947
CUST00045,2024-07-19,612,4,8,4,0.7881,79,7,1897851,557681
CUST00053,2024-07-19,868,15,3,3,0.3684,221,8,253026,1466890
CUST00956,2024-07-20,545,18,3,2,0.2449,23,5,1859943,1436841
CUST00842,2024-07-20,516,11,3,2,0.57,54,9,365636,1179879
CUST00586,2024-07-20,767,7,7,3,0.0134,83,9,1099362,1485543
CUST00786,2024-07-20,616,5,6,0,0.4654,49,1,659215,859082
CUST00987,2024-07-21,730,4,7,3,0.8438,143,6,1389253,1136349
CUST00986,2024-07-21,717,7,9,2,0.9281,171,5,835825,247846
CUST00108,2024-07-21,803,15,3,2,0.3426,213,9,766317,448146
CUST00501,2024-07-21,490,10,6,4,0.6424,120,5,980180,259020
CUST00815,2024-07-22,343,5,5,3,0.2268,149,0,1943144,1406348
CUST00095,2024-07-22,586,11,9,4,0.5602,144,2,528396,921496
CUST00042,2024-07-22,688,16,3,4,0.254,1,1,478456,1398901
CUST00055,2024-07-22,790,1,1,4,0.5714,170,2,179119,624295
CUST00559,2024-07-23,460,1,3,1,0.1717,6,0,1490367,605169
CUST00597,2024-07-23,747,19,6,0,0.9412,131,7,1371170,1013789
CUST00029,2024-07-23,799,15,9,1,0.8869,239,4,1237082,851862
CUST00857,2024-07-23,785,11,8,3,0.3369,189,6,96139,558641
CUST00953,2024-07-24,784,18,0,4,0.7767,122,9,1591632,476382
CUST00199,2024-07-24,892,12,5,4,0.0955,77,6,1628467,769267
CUST00090,2024-07-24,696,10,1,3,0.7404,201,4,1892766,113315
CUST00406,2024-07-24,522,5,3,3,0.2825,206,2,1861851,281937
CUST00430,2024-07-25,561,16,9,4,0.1356,88,7,563195,65643
CUST00662,2024-07-25,748,15,9,3,0.6782,26,5,1435219,232801
CUST00569,2024-07-25,441,6,1,0,0.4698,140,7,835160,297998
CUST00080,2024-07-25,661,15,1,2,0.5301,152,0,1212123,113467
CUST00782,2024-07-26,643,14,6,1,0.5205,224,1,698365,83182
CUST00070,2024-07-26,699,2,4,3,0.0594,213,1,1331186,1229458
CUST00991,2024-07-26,552,4,4,3,0.0514,55,6,1907872,274010
CUST00477,2024-07-26,743,12,8,1,0.6012,61,5,1321832,833079
CUST00098,2024-07-27,342,12,9,1,0.6239,239,3,1845657,147818
CUST00028,2024-07-27,749,13,9,0,0.0472,79,3,1866825,1420711
CUST00145,2024-07-27,787,8,7,1,0.3784,110,6,281813,358452
CUST00161,2024-07-27,831,16,9,4,0.6129,74,9,1930396,1124229
CUST00840,2024-07-28,853,9,7,3,0.6567,95,9,1645637,961775
CUST00718,2024-07-28,509,4,8,4,0.8283,135,4,882087,1153144
CUST00091,2024-07-28,327,3,5,4,0.4207,70,6,1220154,943724
CUST00058,2024-07-28,692,17,0,4,0.5483,99,0,1253304,763587
CUST00748,2024-07-29,354,14,8,0,0.5786,85,9,1583450,1158194
CUST00302,2024-07-29,468,9,9,1,0.312,26,0,1615473,1223180
CUST00552,2024-07-29,721,4,3,0,0.0538,189,3,249755,569891
CUST00529,2024-07-29,656,2,4,0,0.0042,214,7,52024,1413095
CUST00596,2024-07-30,663,3,5,1,0.8361,118,9,530665,1481238
CUST00443,2024-07-30,750,3,6,1,0.2002,49,1,1077681,1082610
CUST00104,2024-07-30,398,11,6,0,0.6303,154,6,1705928,1393422
CUST00688,2024-07-30,774,4,3,4,0.577,128,1,1323108,158383
CUST00902,2024-07-31,651,3,8,2,0.3996,132,0,314976,810498
CUST00156,2024-07-31,552,6,8,3,0.8335,143,4,1448550,976529
CUST00024,2024-07-31,578,14,9,3,0.6984,172,5,962956,1391575
CUST00011,2024-07-31,605,10,5,4,0.0227,10,2,769139,180649
CUST00362,2024-08-01,630,3,0,0,0.7767,24,9,1554731,1209113
CUST00043,2024-08-01,500,15,8,1,0.507,23,6,626506,115833
CUST00065,2024-08-01,433,10,0,1,0.347,37,4,1256407,537157
CUST00787,2024-08-01,401,4,1,2,0.7269,233,4,405178,1039350
CUST00901,2024-08-02,504,14,2,2,0.6861,175,4,794050,436469
CUST00118,2024-08-02,456,19,1,3,0.3106,159,1,1137740,1252178
CUST00508,2024-08-02,609,11,7,2,0.983,168,6,1265656,1395775
CUST00249,2024-08-02,847,4,4,1,0.6487,9,7,1842641,238262
CUST00021,2024-08-03,364,6,2,2,0.6058,51,4,616174,387131
CUST00195,2024-08-03,485,12,0,4,0.0699,190,4,1797157,111222
CUST00913,2024-08-03,329,19,2,2,0.2793,111,9,1642383,1065145
CUST00421,2024-08-03,884,18,6,2,0.447,122,6,751933,1329784
CUST00267,2024-08-04,720,18,7,0,0.6306,180,2,323163,902437
CUST00754,2024-08-04,444,16,2,0,0.5128,18,0,552817,198314
CUST00828,2024-08-04,548,11,0,1,0.763,191,8,1332731,260612
CUST00289,2024-08-04,733,13,5,0,0.2626,163,6,1588147,52629
CUST00721,2024-08-05,874,14,7,2,0.7022,97,6,1243930,734991
CUST00350,2024-08-05,644,14,0,4,0.8166,120,2,1463711,1081581
CUST00806,2024-08-05,462,13,7,2,0.765,18,1,248299,225025
CUST00895,2024-08-05,718,3,1,3,0.7708,49,4,1035412,1271573
CUST00246,2024-08-06,711,17,2,4,0.8885,59,7,1753881,379039
CUST00353,2024-08-06,686,1,6,3,0.0842,210,2,808609,771710
CUST00770,2024-08-06,327,9,0,3,0.6972,27,5,1802820,1001453
CUST00557,2024-08-06,724,9,3,3,0.9687,70,9,291405,809887
CUST00650,2024-08-07,311,19,1,1,0.5737,32,2,1958540,716824
CUST00779,2024-08-07,843,2,2,2,0.2173,69,2,1581020,505290
CUST00096,2024-08-07,829,10,7,1,0.9988,3,2,1271143,645020
CUST00958,2024-08-07,638,7,2,3,0.1747,66,9,1254055,357694
CUST00209,2024-08-08,687,2,0,2,0.3356,173,5,1875838,441779
CUST00504,2024-08-08,340,5,2,4,0.1721,184,9,784919,1132848
CUST00583,2024-08-08,824,9,0,0,0.4645,91,9,371622,1323892
CUST00994,2024-08-08,462,18,6,0,0.4189,169,4,1841636,1273926
CUST00829,2024-08-09,457,8,9,3,0.4912,148,0,250377,496423
CUST00034,2024-08-09,724,17,1,3,0.928,216,3,1336361,481867
CUST00324,2024-08-09,863,14,7,3,0.4783,193,5,568678,87451
CUST00025,2024-08-09,596,16,3,1,0.5146,55,3,1862015,410728
CUST00235,2024-08-10,604,17,0,0,0.8867,141,0,1948652,878391
CUST00201,2024-08-10,629,14,6,1,0.8178,188,9,975104,401687
CUST00687,2024-08-10,474,14,2,2,0.2397,74,3,1089858,1100203
CUST00758,2024-08-10,657,3,5,2,0.0129,137,6,936504,75893
CUST00049,2024-08-11,876,14,5,4,0.6295,96,9,879182,617736
CUST00488,2024-08-11,529,1,5,4,0.8448,74,5,1877616,421612
CUST00135,2024-08-11,763,15,1,3,0.5529,48,6,609856,741432
CUST00387,2024-08-11,764,13,2,0,0.2112,9,0,1921593,38476
CUST00643,2024-08-12,810,15,7,0,0.7414,180,6,1318318,628164
CUST00451,2024-08-12,734,13,9,2,0.6695,196,8,1923496,1182611
CUST00392,2024-08-12,852,8,0,3,0.565,156,9,1243589,1285435
CUST00240,2024-08-12,728,8,4,3,0.8633,58,0,1646849,383890
CUST00286,2024-08-13,885,12,8,1,0.7842,5,2,1005450,643191
CUST00087,2024-08-13,729,9,2,0,0.668,151,0,951691,1035232
CUST00518,2024-08-13,802,7,4,1,0.6648,48,9,552101,695592
CUST00356,2024-08-13,834,10,9,3,0.6622,132,2,460083,814782
CUST00911,2024-08-14,890,11,9,4,0.5252,232,5,123498,512270
CUST00352,2024-08-14,657,5,6,4,0.4639,2,4,797709,1256195
CUST00423,2024-08-14,726,13,6,2,0.7096,138,6,1976092,947253
CUST00481,2024-08-14,880,6,6,0,0.6105,238,8,1879680,1440568
CUST00712,2024-08-15,528,6,2,4,0.49,80,3,1395932,1169723
CUST00907,2024-08-15,371,8,8,0,0.1267,195,7,758930,550937
CUST00749,2024-08-15,830,2,0,1,0.7019,198,2,1064715,491727
CUST00711,2024-08-15,679,12,0,4,0.646,117,1,1525598,132511
CUST00943,2024-08-16,557,14,6,2,0.3422,74,1,53920,933689
CUST00006,2024-08-16,730,19,8,0,0.3563,163,3,1849858,1124468
CUST00731,2024-08-16,319,6,8,2,0.2467,149,5,1747368,531325
CUST00416,2024-08-16,586,11,6,0,0.9619,114,7,1942264,31953
CUST00371,2024-08-17,459,10,3,1,0.8602,47,8,233992,1238305
CUST00391,2024-08-17,472,14,3,4,0.561,178,5,1897964,334445
CUST00757,2024-08-17,881,12,4,1,0.4017,51,4,1246323,873403
CUST00203,2024-08-17,630,16,2,4,0.7368,33,1,1132362,79876
CUST00682,2024-08-18,384,17,4,2,0.5277,17,9,400077,94142
CUST00263,2024-08-18,518,3,1,3,0.9759,107,3,1009166,1347222
CUST00160,2024-08-18,445,7,3,3,0.0551,29,7,758439,1008740
CUST00844,2024-08-18,845,13,9,2,0.0343,81,6,1975898,7945
CUST00427,2024-08-19,474,11,7,0,0.5686,58,9,712437,150984
CUST00812,2024-08-19,514,10,1,4,0.2033,110,9,475449,739113
CUST00341,2024-08-19,500,4,2,2,0.6043,186,7,1895436,1020548
CUST00923,2024-08-19,405,11,2,3,0.7814,108,6,415684,635998
CUST00851,2024-08-20,768,15,2,2,0.1381,134,1,1813768,1309125
CUST00020,2024-08-20,645,1,6,3,0.4406,35,0,1928205,979116
CUST00257,2024-08-20,562,12,8,1,0.6887,28,5,649343,921383
CUST00116,2024-08-20,537,18,7,4,0.8339,234,7,1393929,434616
CUST00243,2024-08-21,700,11,4,1,0.4963,149,7,1603666,1022920
CUST00426,2024-08-21,357,19,1,3,0.2062,4,2,1095792,1310543
CUST00046,2024-08-21,859,7,1,2,0.5858,136,5,1409117,73427
CUST00346,2024-08-21,638,1,8,2,0.4545,3,8,307497,1101518
CUST00397,2024-08-22,436,13,6,0,0.7719,19,0,1056259,1319599
CUST00164,2024-08-22,622,5,5,1,0.5556,90,3,1050818,648441
CUST00194,2024-08-22,811,1,5,0,0.2794,157,9,1154625,1148852
CUST00869,2024-08-22,403,4,8,2,0.7544,149,1,1891231,537039
CUST00535,2024-08-23,614,18,8,3,0.5177,190,3,1658177,289319
CUST00111,2024-08-23,658,15,0,2,0.1775,43,4,1225638,1223832
CUST00686,2024-08-23,786,6,3,3,0.5631,46,6,836501,466698
CUST00144,2024-08-23,640,12,0,1,0.9483,128,2,839025,1135590
CUST00746,2024-08-24,741,7,3,1,0.7055,208,7,89324,473079
CUST00825,2024-08-24,764,4,6,2,0.2988,173,2,1124650,598500
CUST00100,2024-08-24,834,19,2,1,0.7109,160,3,542294,1027652
CUST00796,2024-08-24,516,16,1,4,0.2826,23,5,1777982,512057
CUST00122,2024-08-25,722,7,4,4,0.5427,210,0,1558555,1211707
CUST00835,2024-08-25,449,7,5,2,0.5266,236,7,1830054,58331
CUST00613,2024-08-25,806,16,7,3,0.2474,140,6,1991840,17506
CUST00127,2024-08-25,870,9,0,0,0.3479,81,8,830171,122560
CUST00699,2024-08-26,476,8,2,0,0.9422,159,2,885359,384401
CUST00853,2024-08-26,636,8,7,1,0.2506,154,3,1235718,80877
CUST00961,2024-08-26,793,9,6,1,0.801,223,8,889500,571064
CUST00936,2024-08-26,316,10,8,1,0.6674,27,0,594445,36623
CUST00445,2024-08-27,723,1,8,2,0.5326,124,4,1428905,1134403
CUST00909,2024-08-27,792,10,8,3,0.1375,170,4,929616,229308
CUST00675,2024-08-27,822,9,5,2,0.2046,84,4,1886598,1458095
CUST00715,2024-08-27,418,6,9,2,0.179,201,4,478771,1285712
CUST00494,2024-08-28,754,7,4,0,0.5868,16,7,915397,1041512
CUST00793,2024-08-28,771,9,9,1,0.9734,26,1,1086370,1197238
CUST00429,2024-08-28,301,7,3,4,0.8772,190,8,1820306,1162481
CUST00151,2024-08-28,723,18,4,4,0.0253,31,8,1177568,1268360
CUST00957,2024-08-29,675,11,6,0,0.2737,101,1,184652,833073
CUST00057,2024-08-29,881,10,3,0,0.1573,68,9,708781,935700
CUST00695,2024-08-29,325,5,1,4,0.9757,165,2,1777875,703522
CUST00117,2024-08-29,879,18,8,0,0.2356,3,0,580630,936094
CUST00524,2024-08-30,642,1,4,2,0.2013,86,3,714261,572050
CUST00985,2024-08-30,464,11,9,4,0.6209,236,7,344499,185897
CUST00166,2024-08-30,532,4,3,3,0.5562,89,8,1452824,1396689
CUST00010,2024-08-30,759,15,9,2,0.2259,144,6,322110,1048448
CUST00896,2024-08-31,897,8,6,1,0.6704,237,8,767223,1057411
CUST00685,2024-08-31,490,6,7,3,0.097,146,2,1437349,420039
CUST00947,2024-08-31,890,2,7,3,0.0194,181,8,1796209,1156254
CUST00742,2024-08-31,677,16,2,4,0.0824,230,6,482194,778879
CUST00378,2024-09-01,415,8,8,2,0.3649,148,1,697749,114972
CUST00982,2024-09-01,658,6,9,4,0.975,199,1,280055,1432083
CUST00094,2024-09-01,781,17,6,3,0.5472,122,2,903863,1487684
CUST00768,2024-09-01,332,1,9,0,0.7547,195,0,1997799,1305923
CUST00373,2024-09-02,347,9,8,1,0.3215,154,2,643233,712447
CUST00839,2024-09-02,303,4,6,3,0.7193,82,9,556837,349790
CUST00966,2024-09-02,642,3,4,0,0.9662,134,2,829454,16537
CUST00645,2024-09-02,334,1,8,3,0.3578,81,6,1797294,1104975
CUST00608,2024-09-03,859,4,1,1,0.9991,95,9,1116755,1336387
CUST00492,2024-09-03,376,18,5,1,0.6384,70,2,1237912,156136
CUST00143,2024-09-03,342,9,8,2,0.7486,118,6,1572044,1026549
CUST00061,2024-09-03,454,19,9,4,0.2522,83,4,1444386,40113
CUST00505,2024-09-04,757,6,2,4,0.6431,150,2,1217761,1164910
CUST00155,2024-09-04,844,15,0,2,0.511,89,9,1143791,42261
CUST00550,2024-09-04,450,2,3,0,0.9564,118,6,1089824,1463015
CUST00565,2024-09-04,611,3,8,4,0.9047,34,4,402581,255369
CUST00592,2024-09-05,764,1,5,4,0.3967,93,8,857954,600448
CUST00119,2024-09-05,778,18,0,3,0.9469,86,9,1701750,1042422
CUST00073,2024-09-05,391,13,1,3,0.8848,230,7,126797,1269376
CUST00454,2024-09-05,802,15,3,2,0.5904,107,8,1664546,544958
CUST00507,2024-09-06,820,18,3,0,0.0821,6,3,1153582,1470626
CUST00818,2024-09-06,740,7,1,0,0.1608,74,3,731886,23913
CUST00358,2024-09-06,616,14,4,0,0.0769,175,2,272421,707099
CUST00862,2024-09-06,534,10,4,4,0.108,40,6,1539508,1482033
